{0.00001, {7.263320413595851*^16, 3.0752116092176988*^16, 2.6765664167425023*^13, 1.4994446361957443*^13, 1.755272258604308*^33, 1.7552674096283852*^33, 1.7552745303705205*^33, 1.75528908821042*^33, 1.404221171414655*^34, 1.4042153493699086*^34}}
{0.6309573444801942, {2.798955382649105*^29, 4.08402175465612*^28, 2.798932088302796*^29, 4.084006075009609*^28, 8.003938068987719*^40, 1.354408021363895*^41, 8.003916526870947*^40, 1.35441593753118*^41, 7.13259979435331*^41, 7.132569583216434*^41}}
{1., {2.5437518765810085*^29, 2.1967278253921005*^28, 2.5437347184468514*^29, 2.196721756776747*^28, 5.713043432671166*^40, 1.1099146734581493*^41, 5.713025659930783*^40, 1.1099205678521417*^41, 5.4440270226160134*^41, 5.444004007611912*^41}}
{1.584893192461114, {2.1468627716860344*^29, 1.0264012347993807*^28, 2.1468510985126835*^29, 1.0263991097571703*^28, 4.0490224104706266*^40, 8.786563146300382*^40, 4.0490096226434795*^40, 8.786603479735282*^40, 4.091585045027647*^41, 4.09156910864904*^41}}
{2.5118864315095824, {1.6995173707904262*^29, 4.170200661733186*^27, 1.699509504085611*^29, 4.17019380091489*^27, 2.759414698307861*^40, 6.601451405959673*^40, 2.759405821085597*^40, 6.601478673636987*^40, 2.9372860853306075*^41, 2.9372752418607348*^41}}
{3.9810717055349776, {1.2791273864215984*^29, 1.5136564837334848*^27, 1.2791222142207681*^29, 1.5136544012385645*^27, 1.8596875155998967*^40, 4.789026823736735*^40, 1.8596815945867288*^40, 4.789044779827454*^40, 2.0595896088688046*^41, 2.0595824457376306*^41}}
{6.309573444801943, {9.1643228940793*^28, 4.956647701598938*^26, 9.164288805640019*^28, 4.9566417231951316*^26, 1.2142740993911828*^40, 3.326649245081659*^40, 1.2142701700972208*^40, 3.3266610883843457*^40, 1.3893017786933539*^41, 1.3892970469143725*^41}}
{10., {6.3310298497227975*^28, 1.496956306851799*^26, 6.331007888276798*^28, 1.4969546576015512*^26, 7.963060688817025*^39, 2.260074637001299*^40, 7.963035297816388*^39, 2.2600822695902756*^40, 9.28412390572869*^40, 9.284093390661356*^40}}
{15.848931924611142, {4.238835482191102*^28, 4.26660924431129*^25, 4.238821490727035*^28, 4.2666048423160755*^25, 5.12920191091848*^39, 1.4942962590974456*^40, 5.1291857132890445*^39, 1.49430112246711*^40, 6.062168169827197*^40, 6.062148720429622*^40}}
{25.11886431509582, {2.7722690007164163*^28, 1.1604792355271908*^25, 2.7722601435691103*^28, 1.1604780887106556*^25, 3.257285225653948*^39, 9.679426661666465*^39, 3.257274966214601*^39, 9.679457450611541*^39, 3.889186840846735*^40, 3.889174526331898*^40}}
{39.81071705534978, {1.791686715451813*^28, 3.073615761186562*^24, 1.7916811304876978*^28, 3.0736128097869813*^24, 2.0679474330007336*^39, 6.219532561598119*^39, 2.0679409623220423*^39, 6.219551976375617*^39, 2.4843939254804156*^40, 2.484386159842834*^40}}
{63.09573444801943, {1.1473034625742999*^28, 7.96922764660814*^23, 1.1472999265855963*^28, 7.969220121918378*^23, 1.3121343670945149*^39, 3.9708662467349066*^39, 1.3121302699483423*^39, 3.970878538874357*^39, 1.5813824518852366*^40, 1.5813775351006156*^40}}
{100., {7.33278324513217*^27, 2.0519535007138956*^23, 7.332760905670292*^27, 2.0519515860296164*^23, 8.309133738907745*^38, 2.530264500129596*^39, 8.309107853165431*^38, 2.5302722660204645*^39, 1.0045834555692266*^40, 1.0045803492270186*^40}}
