{0.00001, {1.3191151461616211*^24, 1.858580343596559*^23, 2.1067788613703072*^15, 4.4198630268597625*^14, 6.501568155939646*^30, 3.430089816667114*^30, 4.4375556673386024*^30, 1.3651990725364867*^31, 6.631339037787065*^31, 2.945565017233231*^31}}
{0.06309573444801936, {5.292963837840541*^31, 8.208416072105663*^30, 3.3868830537511064*^30, 7.146061275834816*^29, 2.3266975990311544*^38, 1.3318947171341454*^38, 1.5932517233217146*^38, 5.157076330258721*^38, 2.411939391032464*^39, 1.0443511443822616*^39}}
{0.1, {1.1399175751777766*^32, 1.6554750424300302*^31, 1.5142836623098767*^31, 3.0133639402914364*^30, 4.68938139515869*^38, 3.0347752352452562*^38, 3.111309723896936*^38, 1.0705098924521606*^39, 4.889311412859613*^39, 2.1147928046981894*^39}}
{0.15848931924611143, {1.7835820887357396*^32, 2.1416223444661176*^31, 3.9866194663152728*^31, 6.656018234876123*^30, 6.522067960859332*^38, 4.9687496966219205*^38, 3.9686467784099555*^38, 1.582939206925921*^39, 6.934800195361092*^39, 2.9105811288350954*^39}}
{0.25118864315095824, {1.7845574283231967*^32, 1.2963994021062526*^31, 4.973849345111716*^31, 5.0583828064013443*^30, 6.40882382207159*^38, 5.5563928500066225*^38, 3.5629868029055285*^38, 1.5808036629426366*^39, 6.897223325407203*^39, 2.967979085831464*^39}}
{0.39810717055349776, {1.5549478370291987*^32, 6.399733286480473*^30, 5.166234823091507*^31, 2.9698166280298626*^30, 5.319018846558178*^38, 5.2372364382502674*^38, 2.78372186330803*^38, 1.3586818447182894*^39, 5.844382002042151*^39, 2.5789183043873054*^39}}
{0.6309573444801942, {1.25415570474481*^32, 2.71650668154934*^30, 4.738608122051006*^31, 1.4277056269712764*^30, 4.049396011469767*^38, 4.460714400566761*^38, 2.039346295291513*^38, 1.0770307604686028*^39, 4.5527429263817304*^39, 2.0568500502924738*^39}}
{1., {9.489679762985147*^31, 1.0113500477149155*^30, 3.931525213781354*^31, 5.7889598865139146*^29, 2.898982161554009*^38, 3.5040215436782925*^38, 1.4277123827827416*^38, 8.011597653141006*^38, 3.32915692575577*^39, 1.5355031592855748*^39}}
{1.584893192461114, {6.813896621929293*^31, 3.3732687749033945*^29, 3.0104497225109706*^31, 2.044365774651689*^29, 1.9864625452790495*^38, 2.5799809876826635*^38, 9.664156558446508*^37, 5.668935571256196*^38, 2.3212319490249356*^39, 1.0885315071225581*^39}}
{2.5118864315095824, {4.709413488945948*^31, 1.0322553639131213*^29, 2.1703724421031656*^31, 6.493829228590869*^28, 1.3308096549960614*^38, 1.8166449356051737*^38, 6.457638695300217*^37, 3.88008391678233*^38, 1.5730945530059796*^39, 7.485491230130364*^38}}
{3.9810717055349776, {3.1551628737728405*^31, 2.9621595595242634*^28, 1.4963987678039183*^31, 1.9094367530262684*^28, 8.695603871050438*^37, 1.230375120857309*^38, 4.2083981460552874*^37, 2.5788194026772882*^38, 1.037086099519818*^39, 4.979366432239771*^38}}
{6.309573444801943, {2.0440498042271094*^31, 7.868369094275602*^27, 9.921350432853282*^30, 5.0875723696278*^27, 5.6848655984117*^37, 8.209833686534366*^37, 2.836111297379317*^37, 1.6762126047102608*^38, 6.7622414565089016*^38, 3.3419274580285448*^38}}
{10., {1.3116450206411949*^31, 2.0911261153161085*^27, 6.428375692361885*^30, 1.3736133151985967*^27, 3.643004156749589*^37, 5.314356849961172*^37, 1.8309118776880976*^37, 1.0752189432975753*^38, 4.335942547185543*^38, 2.16096508856326*^38}}
{15.848931924611142, {8.524272473366624*^30, 5.415148013393483*^26, 4.186554610278264*^30, 3.5545990746684646*^26, 2.2711252983141163*^37, 3.3646992952600643*^37, 1.095620464251326*^37, 6.891617210632695*^37, 2.740921548584242*^38, 1.330194723753967*^38}}
{25.11886431509582, {5.433903938586667*^30, 1.3913744211266181*^26, 2.68181746492437*^30, 9.168751176414234*^25, 1.441287247469038*^37, 2.1490610597065937*^37, 6.954250137421179*^36, 4.386750644109378*^37, 1.742102597175928*^38, 8.470370517359083*^37}}
{39.81071705534978, {3.448920176041297*^30, 3.5420144944049783*^25, 1.7072826757436*^30, 2.3394158909972293*^25, 9.131171773797253*^36, 1.3665231042036108*^37, 4.410891605871879*^36, 2.7826332299133935*^37, 1.1043918799782061*^38, 5.379504372264668*^37}}
{63.09573444801943, {2.1877682784513617*^30, 8.980688431890116*^24, 1.0843642723817759*^30, 5.939845180872009*^24, 5.785189682695093*^36, 8.672525732235673*^36, 2.794647231731718*^36, 1.7644219018215044*^37, 6.999944734189241*^37, 3.4112740131250237*^37}}
{100., {1.36693956560563*^30, 2.3094211698270353*^24, 6.874257494614299*^29, 1.541978337362733*^24, 3.6540997391712895*^36, 5.53867430206333*^36, 1.8124127253379264*^36, 1.106375198333971*^37, 4.405206896720719*^37, 2.195177488214429*^37}}
