{0.00001, {2.0112307961130038*^30, 4.408994328701266*^29, 6.393812419454233*^20, 1.7765564873694406*^20, 7.7319316485866*^36, 1.695036654499322*^36, 1.0349842430767938*^35, 4.721192715625057*^35, 3.2793186331515056*^36, 7.189024568040135*^35}}
{0.001584893192461114, {3.160446488300229*^32, 6.905416141349293*^31, 2.5124370896274276*^27, 6.959438398098813*^26, 1.2161141289644254*^39, 2.6659984069223457*^38, 1.6232824470831203*^37, 7.421155633776265*^37, 5.15628236013351*^38, 1.129119970813315*^38}}
{0.002511886431509582, {4.983896353683725*^32, 1.0868421603292681*^32, 9.925895424335587*^27, 2.744485879611555*^27, 1.9187967223791318*^39, 4.206437625345519*^38, 2.5569935082344915*^37, 1.1704964023168584*^38, 8.134169306015683*^38, 1.780057704385145*^38}}
{0.003981071705534973, {7.836540708770093*^32, 1.703673912364322*^32, 3.904023238649921*^28, 1.0763585845642217*^28, 3.0196274201096054*^39, 6.619774401271571*^38, 4.013453168300775*^37, 1.840977040282177*^38, 1.2797182634259855*^39, 2.7976288518035652*^38}}
{0.006309573444801936, {1.226560471882994*^33, 2.6536276174040254*^32, 1.5248013216021933*^29, 4.184910291265293*^28, 4.7325784472294246*^39, 1.0375416355778493*^39, 6.26429486969236*^37, 2.8827433908791207*^38, 2.004771865994764*^39, 4.375641391407274*^38}}
{0.01, {1.9060483635465776*^33, 4.092159585497736*^32, 5.890368890465608*^29, 1.6050960181748723*^29, 7.369696292848001*^39, 1.6158930056588805*^39, 9.691931340039052*^37, 4.482833267713755*^38, 3.119701571569819*^39, 6.7920082867441865*^38}}
{0.01584893192461114, {2.9290214895249054*^33, 6.212882270820753*^32, 2.2368199717449275*^30, 6.0267038686191996*^29, 1.1361751161191811*^40, 2.4920745449865057*^39, 1.479129421803765*^38, 6.89618242047509*^38, 4.804368746623162*^39, 1.0419121924248165*^39}}
{0.025118864315095822, {4.424147196303554*^33, 9.207987661699185*^32, 8.272270061953853*^30, 2.189561029680637*^30, 1.7246811246397124*^40, 3.786346017294812*^39, 2.2102531284995567*^38, 1.043352508869753*^39, 7.280698380996685*^39, 1.5695854213336776*^39}}
{0.039810717055349734, {6.510245613661649*^33, 1.3154696937292273*^33, 2.938445091511423*^31, 7.564481838621074*^30, 2.5569289280491264*^40, 5.626091830953231*^39, 3.19876097396782*^38, 1.5391167108488014*^39, 1.07667350227886*^40, 2.3005441569436397*^39}}
{0.06309573444801936, {9.217557332910052*^33, 1.7791475551628052*^33, 9.830208903280117*^31, 2.4236956510561353*^31, 3.659874960194631*^40, 8.095644559511322*^39, 4.4153305285275994*^38, 2.1870024240232218*^39, 1.5353805363712762*^40, 3.2386276546397545*^39}}
{0.1, {1.2356010257757185*^34, 2.2237299194791944*^33, 3.016985077320369*^32, 6.96127830941476*^31, 4.980943399101412*^40, 1.1147953332579385*^40, 5.6977894114596105*^38, 2.9462677387252597*^39, 2.078686630998973*^40, 4.3073111836416376*^39}}
{0.15848931924611143, {1.5401823903245168*^34, 2.49549105947109*^33, 8.234042356401633*^32, 1.718626347594335*^32, 6.331885385998011*^40, 1.451798400127867*^40, 6.720399515314724*^38, 3.696150004671458*^39, 2.6243981751051795*^40, 5.3155759661083556*^39}}
{0.25118864315095824, {1.7605476038281692*^34, 2.4457966016855223*^33, 1.9402088875599036*^33, 3.491610366652453*^32, 7.404652738004639*^40, 1.7758978230360677*^40, 7.112614216609236*^38, 4.256345460435467*^39, 3.044355928205323*^40, 6.007337672812214*^39}}
{0.39810717055349776, {1.8491864548428188*^34, 2.0652464773550693*^33, 3.8919967626871695*^33, 5.6617781712146794*^32, 7.95266335361837*^40, 2.0539914765552197*^40, 6.751605021158188*^38, 4.502914820333311*^39, 3.2436417938422037*^40, 6.241441117096665*^39}}
{0.6309573444801942, {1.8409107318026464*^34, 1.5262292814850951*^33, 6.764606062086019*^33, 7.334325545530233*^32, 8.045976773705427*^40, 2.3105267961776976*^40, 5.942330282087412*^38, 4.5061159248645146*^39, 3.262568811086419*^40, 6.165515060039522*^39}}
{1., {1.8273579478770878*^34, 1.0260100146836637*^33, 1.0637941736723222*^34, 7.820492990141054*^32, 8.025034395619523*^40, 2.628117075140911*^40, 5.148075617699052*^38, 4.4798183625582444*^39, 3.2484210897199235*^40, 6.10622360086273*^39}}
{1.584893192461114, {1.8477111064070646*^34, 6.3719896723671616*^32, 1.54688301792478*^34, 6.970232703905784*^32, 8.047225417966104*^40, 3.037906603310345*^40, 4.553194807934472*^38, 4.517630626443553*^39, 3.2672621481193155*^40, 6.198731291945427*^39}}
{2.5118864315095824, {1.8374805927544845*^34, 3.536362991499202*^32, 2.0240221511581968*^34, 5.066543717740478*^32, 7.856323594477382*^40, 3.3983769914598717*^40, 4.032743341130485*^38, 4.465998045921355*^39, 3.2110927333021065*^40, 6.219518884194294*^39}}
{3.9810717055349776, {1.7116827929523604*^34, 1.6861076833903484*^32, 2.2999965218674917*^34, 2.9302404047962528*^32, 7.152593456445458*^40, 3.4792981935643707*^40, 3.4391722131197775*^38, 4.129524885594738*^39, 2.947521118491357*^40, 5.859406607062739*^39}}
{6.309573444801943, {1.4607043696345508*^34, 6.852849051172751*^31, 2.2549060276479363*^34, 1.3608213620481283*^32, 5.969997744882393*^40, 3.186280186659998*^40, 2.762730218066913*^38, 3.4987216710743186*^39, 2.4795107329282664*^40, 5.056288855866125*^39}}
{10., {1.1464068089740657*^34, 2.422491947519915*^31, 1.9442087050153397*^34, 5.261224180549811*^31, 4.599836511178091*^40, 2.62890926590412*^40, 2.0866346305478898*^38, 2.7294033465123847*^39, 1.9227518489206237*^40, 4.0060349964294186*^39}}
{15.848931924611142, {8.408048080756135*^33, 7.683348408811452*^30, 1.5175868828202383*^34, 1.7699825284519373*^31, 3.3270418427856307*^40, 1.994970570619605*^40, 1.495029993995108*^38, 1.9926861005933937*^39, 1.3973903145537505*^40, 2.959510008834114*^39}}
{25.11886431509582, {5.866530833422386*^33, 2.2534233089736753*^30, 1.1027391202793145*^34, 5.393410646544902*^30, 2.2986349635476965*^40, 1.4238065813554754*^40, 1.0285872463826314*^38, 1.3858435857366603*^39, 9.686930118475925*^39, 2.0756858247982818*^39}}
{39.81071705534978, {3.9535716131822285*^33, 6.262473003780703*^29, 7.628607472184123*^33, 1.536144416213488*^30, 1.5387795648835801*^40, 9.737967705267603*^39, 6.8735994638103*^37, 9.31883420353469*^38, 6.499416708106969*^39, 1.4038302707364903*^39}}
{63.09573444801943, {2.603005799258197*^33, 1.6789934781537317*^29, 5.1074020028496354*^33, 4.183530565215166*^29, 1.0086575552842542*^40, 6.47268142784581*^39, 4.502422578056678*^37, 6.126472732590017*^38, 4.2666540105949525*^39, 9.264613594765276*^38}}
{100., {1.6877847091985528*^33, 4.396975928488081*^28, 3.347102077139325*^33, 1.106560806810316*^29, 6.52137402244385*^39, 4.222480824080469*^39, 2.910218331869261*^37, 3.9686068571855244*^38, 2.761219699825888*^39, 6.016437026442823*^38}}
{158.48931924611142, {1.083580415163708*^33, 1.134169236946607*^28, 2.1634599485825428*^33, 2.8723822425751297*^28, 4.179091301990899*^39, 2.7214030012440845*^39, 1.8647787491253923*^37, 2.5463350468576886*^38, 1.7705652063047132*^39, 3.866476627126885*^38}}
{251.18864315095823, {6.912741382880091*^32, 2.8972720354129063*^27, 1.386107689203088*^33, 7.366982437476958*^27, 2.662927848128568*^39, 1.7403976907052065*^39, 1.1882073858405017*^37, 1.623806843726724*^38, 1.1286530319415653*^39, 2.4682023638734598*^38}}
{398.1071705534977, {4.3922167608484295*^32, 7.355609636864827*^26, 8.830920708949387*^32, 1.87506546992534*^27, 1.690704177563022*^39, 1.1075342795653283*^39, 7.543934716437174*^36, 1.031476868684691*^38, 7.167657894871517*^38, 1.5688809418121154*^38}}
{630.9573444801943, {2.7835717856378895*^32, 1.860142054191044*^26, 5.6061850352405114*^32, 4.74938214346055*^26, 1.0709769212119597*^39, 7.025913586033892*^38, 4.77871331258924*^36, 6.535961139870995*^37, 4.541073719876757*^38, 9.945351770527297*^37}}
{1000., {1.761225188412676*^32, 4.692408254330568*^25, 3.550986118267055*^32, 1.199290872897539*^26, 6.774263721517038*^38, 4.448207462113554*^38, 3.0226941011834506*^36, 4.1350279059432443*^37, 2.872658895944419*^38, 6.293658912670733*^37}}
