{1584.893192461114, {1.59631626361238*^33, 1.6337010908217795*^26, 4.7419579672577775*^32, 6.182897929902848*^25, 7.102612025017773*^39, 4.931082441118386*^39, 4.8486620710441465*^37, 3.886013272759335*^38, 2.8558078832411666*^39, 8.53745493565251*^38}}
{1.5848931924611174*^6, {4.097823188461871*^29, 5.577812030946687*^16, 1.507199992658669*^29, 2.338969971096108*^16, 1.571007844886688*^36, 1.3942824861639417*^36, 9.33056088276371*^33, 9.545926401173047*^34, 6.677376341140066*^35, 2.0560781244658253*^35}}
{2.5118864315095823*^6, {1.7231503886113498*^29, 9.534044733742916*^15, 6.430012087294762*^28, 4.035009682780429*^15, 6.5498081208403105*^35, 5.897884846139063*^35, 3.865180553193255*^33, 4.0024549702941864*^34, 2.792143041021004*^35, 8.605508511704062*^34}}
{3.9810717055349774*^6, {7.105611812989009*^28, 1.5868132986842678*^15, 2.6767750002329694*^28, 6.757078849013224*^14, 2.6838134260138707*^35, 2.4418952365226734*^35, 1.5786050881776087*^33, 1.6472181623484921*^34, 1.147101977987499*^35, 3.54443549083261*^34}}
{6.309573444801942*^6, {2.8930379344785883*^28, 2.5950901739388588*^14, 1.0965582318126913*^28, 1.1094894579040184*^14, 1.0913725808745474*^35, 9.976024470464826*^34, 6.3927863380900245*^32, 6.702847360325902*^33, 4.662424729169658*^34, 1.4345297458221313*^34}}
{1.*^7, {1.1682956324612965*^28, 4.196027750710747*^13, 4.445697014305878*^27, 1.7985714836297832*^13, 4.349851803704274*^34, 3.9922134779524184*^34, 2.5139628725781504*^32, 2.6994904576819424*^33, 1.8811514172351092*^34, 5.93344487740576*^33}}
{1.5848931924611142*^7, {4.6933381396200426*^27, 6.735254399018561*^12, 1.7904337380538526*^27, 2.891732195196366*^12, 1.7590461633927863*^34, 1.630708557119258*^34, 1.035489807411663*^32, 1.0860553670704368*^33, 7.511562166439381*^33, 2.3553445602114647*^33}}
{2.5118864315095823*^7, {1.8791788887084234*^27, 1.0760890329216422*^12, 7.180192484344317*^26, 4.624947218838309*^11, 6.746452176633457*^33, 6.047731453967044*^33, 3.587039215255595*^31, 4.242413411324625*^32, 3.0319985315942694*^33, 9.165751693531111*^32}}
{3.9810717055349775*^7, {7.50826734196872*^26, 1.7141882096038474*^11, 2.8717440253558262*^26, 7.372338585297691*^10, 2.9017095757760686*^33, 2.340274715353955*^33, 1.4780390004667517*^31, 1.7858513006909867*^32, 1.1804499840779451*^33, 3.687332180558593*^32}}
{6.309573444801943*^7, {2.995935674826018*^26, 2.725557458493028*^10, 1.1466095126682506*^26, 1.1726934876557638*^10, 1.471697545330091*^33, 1.071109310375193*^33, 8.709718798219445*^30, 7.578120891208759*^31, 5.428760903667032*^32, 1.5689520720914418*^32}}
{1.*^8, {1.1944262145691782*^26, 4.328501551052102*^9, 4.5731712352818955*^25, 1.862867911698527*^9, 4.466683161202205*^32, 7.883079137471439*^32, 7.472691977210135*^30, 3.8286768756034153*^31, 1.934072782375178*^32, 1.4625647840362475*^32}}
